OWNER_CIK,OWNER_NAME,Weighted_Return_6M,Weighted_Return_1Y,Weighted_Return_18M,Weighted_SP500_6M,Weighted_SP500_1Y,Weighted_SP500_18M,Weighted_Sector_6M,Weighted_Sector_1Y,Weighted_Sector_18M,Return_vs_SP500_6M,Return_vs_SP500_1Y,Return_vs_SP500_18M,Return_vs_Sector_6M,Return_vs_Sector_1Y,Return_vs_Sector_18M,Avg_Transaction_Value,Total_Transaction_Value,Transaction_Count,Number_of_Companies,Most_Common_Company,Most_Active_Sector,Most_Common_Company_Cap_Category,Earliest_Transaction_Year,Most_Recent_Transaction_Year,Unique_Transaction_Years
1424842,Murcray Scott,358.30,398.80,379.97,-0.03,0.00,0.04,-0.06,-0.07,-0.06,358.33,398.80,379.93,358.36,398.87,380.03,98000,98000,1,1,AXP,Financials,Mega Cap,2018,2018,1
1425092,SCHLOTTERBECK STEVEN T,10790985290.00,10907415892.00,6701861440.00,0.10,0.13,-0.01,0.09,0.18,-0.12,10790985289.90,10907415891.87,6701861440.01,10790985289.91,10907415891.82,6701861440.12,104280,104280,1,1,EQT,Energy,Large Cap,2017,2017,1
1425395,Thompson Thomas Nichols,0.58,0.99,1.13,0.22,0.39,0.51,0.27,0.65,0.75,0.36,0.60,0.61,0.32,0.34,0.37,200000,400000,2,1,TFC,Financials,Large Cap,2020,2020,1
1425727,Monaco Albert,-0.09,-0.11,0.02,0.08,0.19,0.21,-0.02,0.09,0.09,-0.17,-0.30,-0.19,-0.07,-0.20,-0.07,180683.3333,542050,3,1,WY,Real Estate,Large Cap,2020,2022,2
1426517,Billing Duncan,-0.29,-0.16,-0.19,-0.04,-0.01,0.02,0.03,0.05,0.04,-0.25,-0.15,-0.21,-0.32,-0.21,-0.23,11732.88,11732.88,1,1,HAS,Consumer Discretionary,Mid Cap,2015,2015,1
1426584,Ingram Robert C III,0.01,0.01,0.19,0.01,0.02,0.07,0.00,-0.04,0.16,0.01,-0.01,0.12,0.01,0.05,0.02,99875,199750,2,1,ERIE,Financials,Large Cap,2015,2015,1
1426641,Scanlon Jennifer F.,-0.03,-0.12,0.16,0.09,0.07,0.27,0.07,-0.08,0.12,-0.12,-0.19,-0.11,-0.10,-0.04,0.04,100548,100548,1,1,NSC,Industrials,Large Cap,2019,2019,1
1427404,Pimentel Armando Jr,-0.14,-0.27,0.03,0.10,0.25,0.41,-0.06,-0.08,0.12,-0.24,-0.52,-0.38,-0.08,-0.19,-0.09,995808,995808,1,1,NEE,Utilities,Large Cap,2023,2023,1
1428312,Pappas Christopher D,-0.06,-0.15,-0.45,0.13,0.09,0.30,0.09,0.03,0.10,-0.19,-0.24,-0.75,-0.15,-0.18,-0.55,61709.5,123419,2,1,FE,Utilities,Large Cap,2019,2019,1
1428577,Freeland Clint,-0.19,-0.53,-0.33,0.07,0.02,0.22,0.08,-0.04,0.24,-0.26,-0.55,-0.55,-0.27,-0.49,-0.57,100300,100300,1,1,MOS,Materials,Mid Cap,2019,2019,1
1428578,Gutierrez Mauricio,0.09,0.35,1.17,0.09,0.18,0.33,-0.03,-0.06,0.03,0.00,0.18,0.84,0.12,0.41,1.14,52210.51667,626526.2,12,1,NRG,Utilities,Large Cap,2014,2022,4
1428717,Zielinski Miroslaw,-0.22,-0.23,-0.24,-0.01,0.10,0.13,0.08,0.13,0.21,-0.21,-0.33,-0.37,-0.30,-0.36,-0.45,489360,489360,1,1,PM,Consumer Staples,Mega Cap,2018,2018,1
1430474,Marchionne Sergio,-0.41,-0.36,-0.28,0.06,0.04,0.03,0.05,0.06,0.10,-0.46,-0.40,-0.31,-0.46,-0.43,-0.38,87055,174110,2,1,PM,Consumer Staples,Mega Cap,2014,2014,1
1431675,Stein Kevin M,-0.04,0.16,0.51,0.06,0.03,0.05,0.00,-0.01,-0.05,-0.10,0.13,0.46,-0.04,0.17,0.56,399776.13,399776.13,1,1,TDG,Industrials,Large Cap,2018,2018,1
1432602,You Harry L.,14500000000000000000000000000000000000000000000000000000000000000000000000000.00,19500000000000000000000000000000000000000000000000000000000000000000000000000.00,18900000000000000000000000000000000000000000000000000000000000000000000000000.00,0.16,0.26,0.00,0.28,0.44,0.00,14500000000000000000000000000000000000000000000000000000000000000000000000000.00,19500000000000000000000000000000000000000000000000000000000000000000000000000.00,18900000000000000000000000000000000000000000000000000000000000000000000000000.00,14500000000000000000000000000000000000000000000000000000000000000000000000000.00,19500000000000000000000000000000000000000000000000000000000000000000000000000.00,18900000000000000000000000000000000000000000000000000000000000000000000000000.00,858960,858960,1,1,AVGO,Information Technology,Mega Cap,2023,2023,1
1432864,HUERTA MICHAEL P,-0.44,-0.29,-0.29,0.03,0.09,0.23,-0.07,0.00,0.17,-0.47,-0.38,-0.52,-0.37,-0.29,-0.46,40927.25,81854.5,2,1,DAL,Industrials,Large Cap,2020,2021,2
1432981,McCullough Howell D. III,-0.22,0.13,0.11,0.12,0.18,0.28,0.10,0.33,0.44,-0.34,-0.05,-0.17,-0.32,-0.20,-0.33,215000,215000,1,1,HBAN,Financials,Large Cap,2016,2016,1
1433376,Elcan Patricia F,0.22,0.29,0.39,0.04,0.15,0.26,0.06,0.09,0.14,0.18,0.14,0.13,0.16,0.20,0.25,47794.75,95589.5,2,1,HCA,Health Care,Large Cap,2019,2022,2
1433667,Albrecht William E,-0.32,-0.09,-0.22,0.04,0.12,0.18,-0.10,-0.03,-0.05,-0.35,-0.21,-0.40,-0.22,-0.05,-0.17,262720,525440,2,1,HAL,Energy,Large Cap,2017,2019,2
1433837,Mills William,-0.96,-0.95,-0.94,0.19,0.27,0.33,0.22,0.49,0.55,-1.15,-1.22,-1.27,-1.18,-1.44,-1.49,912500,912500,1,1,C,Financials,Large Cap,2016,2016,1
1433990,Callahan Don,0.15,0.47,0.73,0.19,0.27,0.33,0.22,0.49,0.55,-0.04,0.20,0.40,-0.07,-0.02,0.18,150070.8,300141.6,2,1,C,Financials,Large Cap,2016,2016,1
1434505,Hinman Jacqueline C.,-0.25,-0.09,-0.11,-0.09,-0.07,0.04,-0.09,0.02,0.01,-0.16,-0.02,-0.15,-0.16,-0.11,-0.12,175110,175110,1,1,DOW,Materials,Large Cap,2022,2022,1
1434733,Jesanis Michael E,-0.15,-0.13,-0.06,0.07,0.20,0.21,0.04,0.05,0.07,-0.22,-0.33,-0.27,-0.19,-0.18,-0.13,161620,323240,2,1,NI,Utilities,Large Cap,2017,2017,1
1434806,MOLLENKOPF STEVEN M,-0.26,-0.14,-0.22,-0.03,0.10,0.14,-0.01,0.11,0.19,-0.24,-0.23,-0.36,-0.25,-0.25,-0.41,300769.37,1804616.22,6,3,BA,Industrials,Large Cap,2015,2023,5
1434812,DOUGLAS MARK,0.56,0.82,1.19,-0.01,0.11,0.06,-0.06,0.03,0.01,0.57,0.70,1.12,0.62,0.78,1.18,235444.15,941776.6,4,1,FMC,Materials,Mid Cap,2018,2023,3
1434957,BLUE ROBERT M,0.07,0.05,0.06,0.10,0.03,0.00,0.18,0.08,0.11,-0.02,0.02,0.05,-0.11,-0.03,-0.05,624312.655,2497250.62,4,1,D,Utilities,Large Cap,2021,2024,3
1435059,Lawler Mary Katherine,-0.07,0.19,0.33,0.01,0.13,0.25,0.05,0.18,0.34,-0.08,0.06,0.08,-0.12,0.01,-0.01,149203.99,149203.99,1,1,ITW,Industrials,Large Cap,2015,2015,1
1438538,Szyman Catherine M.,109.93,111.99,130.98,0.10,0.20,0.23,0.10,0.22,0.20,109.83,111.79,130.75,109.83,111.77,130.78,536853.51,1073707.02,2,1,EW,Health Care,Large Cap,2016,2016,1
1439155,Meyer William Mark,-0.22,-0.62,-0.50,0.15,0.11,0.32,0.01,-0.33,-0.33,-0.37,-0.73,-0.82,-0.23,-0.29,-0.17,51840,51840,1,1,APA,Energy,Mid Cap,2019,2019,1
1439708,Cary A. Bray Jr.,9907499569.90,9483021433.42,6479199710.22,0.09,0.12,0.03,0.07,0.11,-0.13,9907499569.81,9483021433.30,6479199710.19,9907499569.83,9483021433.30,6479199710.35,93105.81095,1955222.03,21,1,EQT,Energy,Large Cap,2014,2019,6
1439796,Dawkins Alwyn,0.05,0.42,1.50,0.17,0.27,0.50,0.39,0.42,0.76,-0.12,0.15,1.00,-0.34,0.00,0.74,216487.5,216487.5,1,1,IT,Information Technology,Large Cap,2020,2020,1
1442049,Wine Scott W.,-0.11,0.22,0.45,0.00,0.22,0.00,-0.03,0.23,0.00,-0.11,0.00,0.45,-0.08,-0.01,0.45,999888.3,999888.3,1,1,USB,Financials,Large Cap,2023,2023,1
1442083,LEVIN JOSEPH,7074.44,9180.16,9759.10,-0.02,0.05,0.14,0.13,0.07,0.06,7074.46,9180.11,9758.96,7074.31,9180.09,9759.04,600000,600000,1,1,MTCH,Communication Services,Mid Cap,2015,2015,1
1443147,Hayes Robin,0.16,0.21,-0.05,0.16,0.27,0.02,0.34,0.38,0.11,0.00,-0.06,-0.07,-0.18,-0.17,-0.16,40000,40000,1,1,KEY,Financials,Large Cap,2020,2020,1
1443238,Lillis Terrance,0.03,0.23,0.34,0.06,0.13,0.12,0.05,0.13,0.09,-0.03,0.10,0.22,-0.01,0.10,0.25,28757.5,115030,4,1,CFG,Financials,Large Cap,2020,2023,3
1444295,de Saint-Aignan Patrick,0.06,-0.07,0.04,0.08,0.11,0.23,0.06,-0.08,0.06,-0.03,-0.18,-0.19,0.00,0.01,-0.02,29585.55556,266270,9,1,STT,Financials,Large Cap,2015,2019,3
1444604,Jibson Ron W,-0.22,-0.17,-0.34,0.11,0.19,0.26,0.11,0.20,0.09,-0.33,-0.36,-0.60,-0.33,-0.37,-0.43,248430,248430,1,1,D,Utilities,Large Cap,2016,2016,1
1444691,Miron Steven A,0.03,-0.02,0.00,0.13,0.19,0.35,0.27,0.42,0.63,-0.10,-0.21,-0.35,-0.24,-0.44,-0.63,960875,960875,1,1,CHTR,Communication Services,Large Cap,2023,2023,1
1445607,DeSanctis Ellen,-0.32,-0.27,-0.13,-0.05,0.07,0.14,-0.11,-0.03,0.03,-0.27,-0.34,-0.27,-0.22,-0.25,-0.16,275935,551870,2,1,COP,Energy,Large Cap,2015,2016,2
1446349,Hartnett Joseph J,0.21,0.57,1.14,0.25,0.45,0.64,0.50,0.64,0.80,-0.04,0.12,0.50,-0.29,-0.07,0.34,24222.5,48445,2,1,GRMN,Consumer Discretionary,Large Cap,2020,2020,1
1446800,Christensen Robert J.,1.48,2.09,2.32,0.02,0.17,0.26,0.01,0.19,0.26,1.46,1.92,2.06,1.47,1.90,2.06,18844.2,18844.2,1,1,PCAR,Industrials,Large Cap,2016,2016,1
1446902,Trebilcock James R.,0.00,0.04,0.09,-0.04,0.01,0.08,0.01,0.15,0.18,0.04,0.03,0.01,-0.01,-0.11,-0.09,676745.84,676745.84,1,1,KDP,Consumer Staples,Large Cap,2018,2018,1
1446950,Daniels C. Bryan,0.56,0.89,1.06,0.22,0.00,0.00,0.28,0.00,0.00,0.34,0.89,1.06,0.28,0.89,1.06,1503495,1503495,1,1,FITB,Financials,Large Cap,2023,2023,1
1448903,Mikells Kathryn A,-0.24,-0.06,0.23,0.16,0.26,0.47,-0.06,0.20,0.41,-0.40,-0.32,-0.24,-0.18,-0.25,-0.18,140650,281300,2,1,HIG,Financials,Large Cap,2014,2020,2
1449353,Sakkab Nabil Y,-0.39,-0.37,-0.33,0.04,0.12,0.22,0.06,0.08,0.12,-0.43,-0.49,-0.56,-0.45,-0.45,-0.45,157768.06,631072.24,4,1,MO,Consumer Staples,Large Cap,2015,2019,3
1449506,Bible Daryl N.,0.12,0.40,0.87,0.12,0.17,0.00,0.15,0.21,0.00,0.01,0.23,0.87,-0.03,0.19,0.87,440332.5,1761330,4,1,MTB,Financials,Large Cap,2023,2023,1
1449522,Ryerkerk Lori,0.41,0.76,1.13,0.24,0.41,0.60,0.40,0.64,0.70,0.17,0.35,0.53,0.01,0.12,0.43,46266,46266,1,1,ETN,Industrials,Large Cap,2020,2020,1
1450084,"Realty Advisors, LLC",10.70,11.53,9.33,-0.02,-0.01,0.14,-0.02,-0.06,0.11,10.72,11.54,9.19,10.72,11.59,9.22,35437.85,35437.85,1,1,RL,Consumer Discretionary,Large Cap,2015,2015,1
1450092,WARDELL LISA W,0.00,0.03,0.27,0.03,0.02,0.20,-0.01,0.04,0.24,-0.03,0.01,0.06,0.01,-0.01,0.02,26566.28,53132.56,2,1,LOW,Consumer Discretionary,Large Cap,2018,2019,2
1450656,Connolly Sean,-0.31,-0.34,-0.23,0.04,0.07,0.01,0.07,0.16,0.11,-0.35,-0.41,-0.24,-0.38,-0.50,-0.34,499986,499986,1,1,CAG,Consumer Staples,Large Cap,2018,2018,1
1451533,Scannell Timothy J,0.23,-0.01,0.28,-0.02,-0.04,0.02,-0.04,-0.07,-0.05,0.25,0.03,0.26,0.27,0.06,0.33,94675,94675,1,1,PODD,Health Care,Large Cap,2015,2015,1
1451646,Melcher David F,0.06,0.06,0.12,0.02,0.08,0.15,0.10,0.10,0.16,0.04,-0.02,-0.03,-0.04,-0.04,-0.04,112535,112535,1,1,BDX,Health Care,Large Cap,2018,2018,1
1452383,Sennesael Kris,-0.07,-0.06,-0.52,0.12,0.22,0.25,0.15,0.31,0.46,-0.19,-0.28,-0.77,-0.22,-0.37,-0.98,197000,197000,1,1,ENPH,Information Technology,Mid Cap,2016,2016,1
1452754,Johnson Ben F. III,-0.36,-0.59,-0.41,0.04,0.01,0.16,0.08,-0.10,0.01,-0.40,-0.59,-0.57,-0.44,-0.49,-0.42,136090,272180,2,1,IVZ,Financials,Mid Cap,2016,2019,2
1453096,Frost Bert A,-0.37,-0.17,-0.23,0.13,0.22,0.26,0.19,0.28,0.32,-0.50,-0.39,-0.49,-0.56,-0.45,-0.55,250480,250480,1,1,CF,Materials,Large Cap,2016,2016,1
1453149,Gorsky Alex,3.45,3.03,3.57,0.19,0.32,0.13,0.15,0.38,0.13,3.26,2.71,3.44,3.30,2.65,3.44,498783.52,498783.52,1,1,IBM,Information Technology,Mega Cap,2020,2020,1
1453180,ACCEL LONDON III LP,0.45,1.74,4.17,0.09,0.05,0.27,0.16,0.31,0.64,0.36,1.69,3.90,0.29,1.43,3.53,11050000,22100000,2,1,CRWD,Information Technology,Large Cap,2019,2019,1
1453221,O'Rourke James Calvin,-0.01,0.21,0.26,0.15,0.19,0.39,0.20,0.24,0.45,-0.16,0.02,-0.13,-0.21,-0.03,-0.19,172230,516690,3,1,MOS,Materials,Mid Cap,2016,2020,3
1453413,Harford Barney,0.11,0.44,0.23,0.03,0.15,0.24,0.00,0.16,0.25,0.08,0.29,-0.01,0.11,0.28,-0.02,2944200,2944200,1,1,UAL,Industrials,Large Cap,2016,2016,1
1454164,Thomas John T,2.11,3.27,3.05,0.18,0.37,0.53,0.01,0.11,0.28,1.93,2.90,2.52,2.10,3.16,2.77,62039.75,124079.5,2,1,DOC,Real Estate,Large Cap,2015,2020,2
1454167,Graylin Will W,-0.07,0.03,-0.09,0.03,0.10,0.14,0.05,0.10,0.08,-0.10,-0.07,-0.23,-0.12,-0.08,-0.17,397750,795500,2,1,SYF,Financials,Large Cap,2017,2018,2
1454708,Ancius Michael J,7815541774105590.00,8586811711712890.00,9497777302639810.00,0.10,0.12,0.10,0.09,0.09,0.08,7815541774105590.00,8586811711712890.00,9497777302639810.00,7815541774105590.00,8586811711712890.00,9497777302639810.00,25618.97824,1306567.89,51,1,FAST,Industrials,Large Cap,2015,2023,8
1455414,Leat Chad A,-0.20,-0.33,-0.13,0.01,0.05,0.17,-0.02,0.01,0.14,-0.21,-0.38,-0.30,-0.18,-0.34,-0.27,145748.5,291497,2,1,NCLH,Consumer Discretionary,Large Cap,2015,2015,1
1455792,LUCIANO JUAN R,-0.01,0.00,0.16,0.02,-0.03,0.07,0.07,0.04,0.09,-0.03,0.03,0.09,-0.07,-0.04,0.07,499993.862,2499969.31,5,1,ADM,Consumer Staples,Large Cap,2015,2021,3
1456667,Dorer Benno O,-0.19,-0.21,-0.07,0.04,0.16,0.22,0.01,-0.01,-0.01,-0.23,-0.37,-0.29,-0.20,-0.20,-0.06,545.58,1091.16,2,1,CLX,Consumer Staples,Large Cap,2017,2017,1
1456850,Dunlap James E,-0.22,0.13,0.12,0.12,0.18,0.28,0.10,0.33,0.44,-0.34,-0.05,-0.16,-0.32,-0.20,-0.32,4280,8560,2,1,HBAN,Financials,Large Cap,2016,2016,1
1457008,Thurber Robert C.,-0.08,0.13,0.56,0.04,-0.06,0.07,0.03,0.03,0.12,-0.12,0.19,0.49,-0.11,0.10,0.44,87660,87660,1,1,TSN,Consumer Staples,Large Cap,2015,2015,1
1457225,Bennett Jonathan R,0.00,0.27,0.49,0.08,0.23,0.24,-0.01,0.19,0.13,-0.08,0.04,0.25,0.00,0.08,0.36,501.48,1504.44,3,1,HIG,Financials,Large Cap,2023,2023,1
1457231,Andrade Juan C,0.04,0.11,0.11,0.03,0.00,0.00,0.06,0.00,0.00,0.01,0.11,0.11,-0.02,0.11,0.11,251798.4,251798.4,1,1,EG,Financials,Large Cap,2024,2024,1
1457301,Stephens Angela A.,-0.06,-0.03,0.05,0.04,0.09,0.27,0.12,0.13,0.22,-0.10,-0.12,-0.22,-0.18,-0.16,-0.18,148187.325,296374.65,2,1,KDP,Consumer Staples,Large Cap,2019,2019,1
1458877,Stanley John D.,2.21,2.83,2.80,0.04,0.16,0.27,0.02,0.20,0.30,2.17,2.67,2.53,2.19,2.63,2.50,30000.62,30000.62,1,1,APD,Materials,Large Cap,2015,2015,1
1458902,Yeary Frank D,-0.13,-0.36,-0.45,-0.05,-0.10,-0.04,-0.12,-0.12,-0.12,-0.07,-0.26,-0.41,-0.01,-0.24,-0.33,366117.44,1464469.76,4,2,PYPL,Financials,Large Cap,2018,2022,3
1458974,Sununu John E,0.03,0.19,0.37,0.09,0.13,0.11,0.09,0.11,0.17,-0.06,0.05,0.26,-0.06,0.08,0.19,643.86,1931.58,3,1,BSX,Health Care,Large Cap,2017,2017,1
1459592,Khanna Tarun,0.46,1.07,0.96,0.47,0.70,0.92,0.26,0.30,0.39,-0.01,0.37,0.04,0.20,0.77,0.57,48461,48461,1,1,AES,Utilities,Mid Cap,2020,2020,1
1460240,HOLDER JOHN R,0.06,0.23,0.27,0.13,0.18,0.08,0.10,0.13,-0.05,-0.07,0.06,0.19,-0.04,0.11,0.32,149762.25,599049,4,1,GPC,Consumer Discretionary,Large Cap,2018,2021,3
1460635,MacDonald Michael R,-0.03,0.16,0.47,0.14,0.19,0.14,0.21,0.32,0.24,-0.17,-0.03,0.33,-0.24,-0.16,0.23,416740,416740,1,1,ULTA,Consumer Discretionary,Large Cap,2017,2017,1
1462790,CORBAT MICHAEL,-0.17,0.06,0.25,0.14,0.19,0.30,0.11,0.34,0.43,-0.31,-0.13,-0.05,-0.28,-0.28,-0.18,1026250,1026250,1,1,C,Financials,Large Cap,2016,2016,1
1463021,Kempthorne Dirk A,2.17,2.46,2.92,0.00,0.04,0.11,-0.03,-0.02,-0.01,2.17,2.42,2.81,2.20,2.48,2.93,46851.23,140553.69,3,1,FMC,Materials,Mid Cap,2015,2018,3
1463048,English Frank E. Jr.,0.02,0.18,0.26,0.07,0.17,0.23,0.09,0.37,0.36,-0.05,0.01,0.03,-0.07,-0.19,-0.10,12864,12864,1,1,AJG,Financials,Large Cap,2016,2016,1
1463822,Moore Elizabeth D,-0.20,-0.17,-0.15,0.04,0.09,0.16,0.03,0.06,0.10,-0.24,-0.26,-0.31,-0.23,-0.23,-0.25,2745.360323,170212.34,62,1,ED,Utilities,Large Cap,2014,2019,6
1464051,Coleman Kristin M.,-0.16,-0.26,-0.32,0.08,0.14,0.00,0.04,0.07,0.00,-0.25,-0.41,-0.32,-0.21,-0.34,-0.32,208599.89,417199.78,2,1,ALB,Materials,Large Cap,2023,2023,1
1464250,RANGO ROBERT A.,-0.09,-0.01,0.30,0.03,0.05,0.08,0.08,0.10,0.20,-0.12,-0.05,0.22,-0.17,-0.11,0.10,16357.175,32714.35,2,1,KLAC,Information Technology,Large Cap,2018,2018,1
1464273,Smith Daniel C.,0.05,0.23,0.36,0.10,0.16,0.18,0.04,0.06,0.06,-0.06,0.07,0.18,0.01,0.17,0.30,33823.50765,574999.63,17,1,SPG,Real Estate,Large Cap,2020,2024,5
1464559,Meyers Kevin Omar,0.00,0.03,-0.01,0.08,0.14,0.25,0.01,0.05,-0.02,-0.09,-0.11,-0.26,-0.01,-0.02,0.01,28602.65,200218.55,7,1,HES,Energy,Large Cap,2015,2020,6
1464560,Lance Ryan Michael,0.23,0.20,0.16,-0.02,0.12,0.26,0.05,0.07,0.12,0.25,0.08,-0.10,0.18,0.13,0.04,331104.5333,993313.6,3,1,FCX,Materials,Large Cap,2021,2022,2
1464912,"ValueAct Capital Master Fund, L.P.",-0.14,-0.08,-0.04,0.03,0.10,0.19,-0.01,0.10,0.25,-0.17,-0.18,-0.23,-0.14,-0.18,-0.29,12543521.86,589545527.3,47,4,STX,Information Technology,Large Cap,2015,2019,4
1465138,Woodrum James D,-0.42,-0.02,0.18,0.00,0.12,0.22,0.00,0.17,0.25,-0.42,-0.14,-0.04,-0.42,-0.19,-0.07,62600,62600,1,1,PKG,Materials,Large Cap,2015,2015,1
1465175,Jimenez Frank R,0.44,0.57,0.75,0.26,0.39,0.25,0.35,0.38,0.25,0.18,0.18,0.50,0.09,0.19,0.50,52570,52570,1,1,RTX,Industrials,Large Cap,2020,2020,1
1465532,Molson Geoffrey E.,-0.37,-0.46,-0.59,0.09,0.18,0.24,0.12,0.10,-0.03,-0.46,-0.64,-0.83,-0.49,-0.56,-0.56,127750,127750,1,1,TAP,Consumer Staples,Large Cap,2016,2016,1
1466308,Beattie William G,-0.99,-0.99,-0.99,0.00,-0.08,0.05,-0.05,-0.09,0.03,-1.00,-0.91,-1.04,-0.94,-0.90,-1.02,3472326.667,20833960,6,2,GE,Industrials,Large Cap,2015,2020,4
1466338,Hart Brett J,0.11,0.45,0.22,0.03,0.14,0.22,0.00,0.16,0.24,0.08,0.31,0.00,0.11,0.29,-0.02,245450,245450,1,1,UAL,Industrials,Large Cap,2016,2016,1
1466373,Muccilo Robert,-0.20,-0.16,-0.12,0.06,0.14,0.20,0.03,0.07,0.11,-0.26,-0.30,-0.32,-0.22,-0.23,-0.23,3655.190519,281449.67,77,1,ED,Utilities,Large Cap,2014,2021,8
1466453,Seidman Becker Caryn,0.07,-0.03,0.04,0.00,0.04,0.14,-0.01,0.06,0.20,0.07,-0.07,-0.10,0.08,-0.09,-0.16,431595,431595,1,1,HD,Consumer Discretionary,Mega Cap,2022,2022,1
1466505,WINIARSKI GREGG,7074.44,9180.16,9759.10,-0.02,0.05,0.14,0.13,0.07,0.06,7074.46,9180.11,9758.96,7074.31,9180.09,9759.04,240000,240000,1,1,MTCH,Communication Services,Mid Cap,2015,2015,1
1466857,Richardson Julie,0.17,0.32,-0.06,0.09,0.19,0.21,0.12,0.23,0.03,0.08,0.13,-0.27,0.05,0.09,-0.09,207200,207200,1,1,HIG,Financials,Large Cap,2018,2018,1
1466990,Olin John A,0.02,0.06,0.03,-0.09,-0.11,-0.08,-0.05,0.01,-0.04,0.11,0.17,0.11,0.07,0.05,0.07,1008260,1008260,1,1,WAB,Industrials,Large Cap,2021,2021,1
1467638,Joly Hubert,-0.05,-0.14,0.02,0.00,0.05,0.10,0.02,0.03,0.00,-0.05,-0.18,-0.08,-0.07,-0.16,0.02,848380,1696760,2,2,JNJ,Consumer Discretionary,Mega Cap,2019,2021,2
1468136,Winter Matthew E,-0.25,-0.17,-0.07,-0.06,-0.02,0.07,-0.07,-0.09,0.16,-0.19,-0.15,-0.14,-0.18,-0.08,-0.23,665000,665000,1,1,ALL,Financials,Large Cap,2015,2015,1
1468233,Arora Nikesh,300457337000652000000.00,343025774888078000000.00,396874888538483000000.00,-0.04,0.06,0.18,-0.05,0.13,0.30,300457337000652000000.00,343025774888078000000.00,396874888538483000000.00,300457337000652000000.00,343025774888078000000.00,396874888538483000000.00,946048.1644,25543300.44,27,1,PANW,Information Technology,Large Cap,2018,2019,2
1468776,Shasta Theodore,0.03,0.51,0.59,0.29,0.51,0.70,0.14,0.57,0.71,-0.26,0.01,-0.11,-0.11,-0.06,-0.12,216270,432540,2,1,CB,Financials,Large Cap,2020,2020,1
1470848,DELLAQUILA FRANK J,0.09,-0.15,-0.05,0.03,-0.01,0.12,0.07,0.03,0.17,0.06,-0.14,-0.17,0.02,-0.18,-0.22,64626.66667,193880,3,1,APTV,Consumer Discretionary,Large Cap,2017,2018,2
1471763,Muilenburg Dennis A,0.00,0.17,0.70,0.04,0.15,0.30,0.07,0.17,0.32,-0.05,0.03,0.40,-0.08,0.00,0.38,119903.39,239806.78,2,1,CAT,Industrials,Large Cap,2016,2016,1
1472510,Taets Joseph D.,-0.14,-0.04,-0.08,-0.02,0.06,0.15,0.05,0.03,0.13,-0.12,-0.10,-0.23,-0.19,-0.07,-0.21,108720,108720,1,1,ADM,Consumer Staples,Large Cap,2015,2015,1
1472708,Stephenson Scott G,0.08,0.24,0.52,0.03,0.06,0.11,0.00,0.00,0.05,0.05,0.18,0.41,0.08,0.24,0.47,2023752,4047504,2,1,VRSK,Industrials,Large Cap,2017,2017,1
1472795,Lotvin Alan,-0.01,0.22,0.34,0.20,0.42,0.60,0.09,0.22,0.32,-0.21,-0.20,-0.26,-0.10,0.00,0.02,315700,315700,1,1,CVS,Health Care,Large Cap,2020,2020,1
1473203,Austin Earl C. Jr.,0.29,0.37,0.29,0.15,0.28,0.24,0.16,0.26,0.08,0.14,0.09,0.05,0.13,0.11,0.21,749700,749700,1,1,PWR,Industrials,Large Cap,2018,2018,1
1473446,Erdoes Mary E.,-0.13,0.28,0.42,-0.04,0.15,0.33,-0.23,0.03,0.20,-0.09,0.13,0.09,0.10,0.25,0.22,5100000,5100000,1,1,JPM,Financials,Mega Cap,2020,2020,1
1474107,VERGNANO MARK P,-0.13,0.06,0.07,0.12,0.28,0.41,0.05,0.15,0.22,-0.25,-0.22,-0.34,-0.18,-0.09,-0.15,997924.2,997924.2,1,1,WAT,Health Care,Large Cap,2023,2023,1
1474932,Clark Henry A III,-0.03,0.12,-0.12,0.04,0.12,0.28,0.12,0.20,0.06,-0.07,0.00,-0.40,-0.15,-0.08,-0.18,100380,100380,1,1,SO,Utilities,Large Cap,2019,2019,1
1477237,MARTIN THOMAS A,-0.54,-0.46,-0.45,0.00,0.03,0.14,0.00,0.02,-0.02,-0.55,-0.49,-0.59,-0.55,-0.48,-0.43,189500,568500,3,1,KMI,Energy,Large Cap,2015,2017,2
1478037,Abdalla Zein,0.02,-0.01,-0.01,0.15,0.19,0.15,0.07,0.20,0.04,-0.13,-0.20,-0.17,-0.05,-0.20,-0.06,3399.408,16997.04,5,1,TJX,Consumer Discretionary,Large Cap,2019,2021,3
1478420,Di Piazza Samuel A Jr.,48696914421970.50,58254252766469.50,68266702460706.40,-0.06,0.01,0.08,-0.10,0.02,0.15,48696914421970.60,58254252766469.50,68266702460706.30,48696914421970.60,58254252766469.50,68266702460706.20,137220.2375,548880.95,4,2,T,Communication Services,Large Cap,2018,2022,2
1478475,Herron John T,-0.21,-0.32,-0.19,0.09,0.15,0.16,0.10,-0.06,0.06,-0.30,-0.47,-0.35,-0.31,-0.26,-0.25,1249.95,1249.95,1,1,DUK,Utilities,Large Cap,2017,2017,1
1478669,SMITH DAVID BYRON JR,0.00,0.12,0.11,0.12,0.10,0.20,0.08,0.06,0.13,-0.12,0.03,-0.10,-0.08,0.07,-0.03,275052.95,550105.9,2,1,ITW,Industrials,Large Cap,2022,2023,2
